k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
25,6,5,2.0,"\mu3,6",,,"E (\mu_{3,6})=\mu_{3,7}",0 0 0 1 0 0 0 0 0 0 0 0,"E (\mu_{3,5})=\mu_{3,6}",0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 0 0 1 0 0 0 0 0 0,"\mu3,6",2.0
25,6,6,2.0,\eta6\bar{\mu}7\sigma24,,,E (\eta_6\bar{\mu}_7\sigma_{24})=\eta_7\bar{\mu}_8\sigma_{25},0 0 0 0 1 0 0 0 0 0 0 0,E (\eta_{5}\bar{\mu}_{6}\sigma_{23})=\eta_{6}\bar{\mu}_{7}\sigma_{24},0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 0 0 1 0 0 0 0 0,\eta6\bar{\mu}7\sigma24,2.0
25,7,0,4.0,\phi''',,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,H(\phi''')=\bar{\sigma}_{13},0 0 0 1 0 0 0 0 0 0 0 0,110,1 0 0 0 0 0 0 0 0 0 0 0,\phi''',4.0
25,7,1,8.0,E^2\phi'',,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 1 0 0 0 0 0 0 0,E (E \phi'')=E^2\phi'',0 0 0 0 0 0 0 0 0 0 0 0,104,0 1 0 0 0 0 0 0 0 0 0 0,E^2\phi'',8.0
25,7,2,2.0,\sigma'\eta14\bar{\mu}15,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 1 0 0 0 0 0 0,"[O] Prop6.1(3), \ H({\sigma'}{\eta_{14}}{\bar{\mu}_{15}})=4{\bar{\zeta}_{13}}",0 0 4 0 0 0 0 0 0 0 0 0,8 2 38,0 0 1 0 0 0 0 0 0 0 0 0,\sigma'\eta14\bar{\mu}15,2.0
25,7,3,2.0,"\mu3,7",,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 1 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,7",2.0
25,7,4,2.0,\eta7\bar{\mu}8\sigma25,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 1 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta7\bar{\mu}8\sigma25,2.0
25,8,0,8.0,\sigma8\xi15,,,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,9 46,1 0 0 0 0 0 0 0 0 0 0 0,\sigma8\xi15,8.0
25,8,1,8.0,\sigma8E^2\lambda,,,"[O1] (7.13), \ \Delta({\nu^{*}_{17}})\equiv {\sigma_{8}}{E^{2}\lambda} \mod 4{\sigma_{8}}{\xi_{15}} , 2{\sigma_{8}}{E^{2}\lambda} , {\sigma_{8}}{\eta_{15}}{\bar{\mu}_{16}} , E\pi_{32}^7",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,9 47,0 1 0 0 0 0 0 0 0 0 0 0,\sigma8E^2\lambda,8.0
25,8,2,2.0,\sigma8\eta15\bar{\mu}16,,,E({\sigma_{8}}{\eta_{15}}{\bar{\mu}_{16}})={\sigma_{9}}{\eta_{16}}{\bar{\mu}_{17}},0 1 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,9 2 38,0 0 1 0 0 0 0 0 0 0 0 0,\sigma8\eta15\bar{\mu}16,2.0
25,8,3,4.0,E \phi''',,,"[O1] Prop5.1(2), \ {\sigma_{9}}{\nu^{*}_{16}}\equiv{E^2\phi'''}\mod\nu_{9}^2\bar{\sigma}_{15}",0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,110,0 0 0 1 0 0 0 0 0 0 0 0,E \phi''',4.0
25,8,4,8.0,E^3\phi'',,,"[O1] (7.3), \ \Delta({\xi_{17}})\equiv \pm2{\sigma_{8}}{\xi_{15}}+{E^{3}\phi''} \mod 2{E\phi'''} , 2{E^{3}\phi''} , {\eta_{8}}{\bar{\mu}_{9}}{\sigma_{26}}",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,104,0 0 0 0 1 0 0 0 0 0 0 0,E^3\phi'',8.0
25,8,5,2.0,E \sigma'\eta15\bar{\mu}16,,,"[T] Lem5.14, \ {E^2\sigma'}=2\sigma_9",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,8 2 38,0 0 0 0 0 1 0 0 0 0 0 0,E \sigma'\eta15\bar{\mu}16,2.0
25,8,6,2.0,"\mu3,8",,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 0 0 0 1 0 0 0 0 0,"\mu3,8",2.0
25,8,7,2.0,\eta8\bar{\mu}9\sigma26,,,,0 0 0 0 1 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 0 0 0 1 0 0 0 0,\eta8\bar{\mu}9\sigma26,2.0
25,9,0,8.0,\sigma9\xi16,"[O2] (6.5), \ \Delta({\sigma_{9}}{\xi_{16}})\equiv{\nu_{4}}{E^{2}\phi''}\mod 2({\nu_{4}}{\phi'''}),2({\nu_{4}}{E^{2}\phi''}),{\nu_{4}}{\eta_{7}}{\bar{\mu}_{8}}{\sigma_{25}}",0 1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 46,1 0 0 0 0 0 0 0 0 0 0 0,\sigma9\xi16,8.0
25,9,1,2.0,\sigma9\eta16\bar{\mu}17,"[O2] Prop4.5(2), \ \Delta({\sigma_{9}}{\eta_{16}}{\bar{\mu}_{17}})={\nu_{4}}{\sigma'}{\eta_{14}}{\bar{\mu}_{15}} + {E\nu'}{\eta_{7}}{\bar{\mu}_{8}}{\sigma_{25}}",0 0 1 0 0 1 0 0 0 0 0 0,"[O1] Prop6.3(6), \ \Delta({\bar{\mu}_{19}})={\sigma_{9}}{\eta_{16}}{\bar{\mu}_{17}} + {\eta_{9}}{\bar{\mu}_{10}}{\sigma_{27}}",0 0 0 1 0 0 0 0 0 0 0 0,{\sigma_{9}}{\eta_{16}}{\bar{\mu}_{17}}=E({\sigma_{8}}{\eta_{15}}{\bar{\mu}_{16}}),0 0 0 0 0 0 0 0 0 0 0 0,9 2 38,0 1 0 0 0 0 0 0 0 0 0 0,\sigma9\eta16\bar{\mu}17,2.0
25,9,2,4.0,\sigma9\nu^{*}16,"[O2] (6.5), \ \Delta({\sigma_{9}}{\nu^{*}_{16}})={E\phi'}{\nu_{29}}\pm2({\nu_{4}}{\phi'''})",2 0 0 0 0 0 0 1 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"[O1] Prop5.1(2), \ {\sigma_{9}}{\nu^{*}_{16}}\equiv{E^2\phi'''}\mod\nu_{9}^2\bar{\sigma}_{15}",0 0 0 0 0 0 0 0 0 0 0 0,9 48,0 0 1 0 0 0 0 0 0 0 0 0,\sigma9\nu^{*}16,4.0
25,9,3,2.0,"\mu3,9","[O2] Prop4.5(2), \ \Delta({\mu_{3,9} })={E\nu'}{\mu_{3,7} }",0 0 0 0 0 0 1 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,9",2.0
25,9,4,2.0,\eta9\bar{\mu}10\sigma27,"[O2] Prop4.5(2), \ \Delta({\eta_{9}}{\bar{\mu}_{10}}{\sigma_{27}})={E\nu'}{\eta_{7}}{\bar{\mu}_{8}}{\sigma_{25}}",0 0 0 0 0 1 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta9\bar{\mu}10\sigma27,2.0
25,10,0,4.0,\sigma10\xi17,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 46,1 0 0 0 0 0 0 0 0 0 0 0,\sigma10\xi17,4.0
25,10,1,4.0,\sigma10\nu^{*}17,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 48,0 1 0 0 0 0 0 0 0 0 0 0,\sigma10\nu^{*}17,4.0
25,10,2,2.0,"\mu3,10",,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 1 0 0 0 0 0 0 0 0 0,"\mu3,10",2.0
25,10,3,2.0,\eta10\bar{\mu}11\sigma28,,,,0 0 0 0 1 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 1 0 0 0 0 0 0 0 0,\eta10\bar{\mu}11\sigma28,2.0
25,11,0,2.0,K_{1},"[O3] p126, \ \Delta({K_{1}})\equiv{\nu_{5}}{\bar{\kappa}_{8}}{\nu_{28}^{2}} + {\nu_{5}^{3}}{\bar{\kappa}_{14}} \mod {\nu_{5}}{\bar{\sigma}_{8}}{\sigma_{27}},{\nu_{5}}{\eta_{8}}{\mu_{3,9} }",0 1 0 1 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"[O] Prop4.3(1), \  H(K_{1})=\bar{\varepsilon}_{21}",0 1 0 0 0 0 0 0 0 0 0 0,111,1 0 0 0 0 0 0 0 0 0 0 0,K_{1},2.0
25,11,1,4.0,\sigma11\xi18,"[O2] Prop4.6(3), \ \Delta({\sigma_{11}}{\xi_{18}})={\nu_{5}}{\bar{\sigma}_{8}}{\sigma_{27}}",0 0 1 0 0 0 0 0 0 0 0 0,"[O] Prop3.5(3), \ \sigma_{12}\xi_{19} = 2(\xi_{12}\sigma_{30}) ",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 46,0 1 0 0 0 0 0 0 0 0 0 0,\sigma11\xi18,4.0
25,11,2,2.0,\sigma11\xi18+\sigma11\nu^{*}18,"[O2] Prop4.6(3), \ \Delta({\sigma_{11}}{\nu^{*}_{18}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,9 48,0 1 1 0 0 0 0 0 0 0 0 0,\sigma11\nu^{*}18,2.0
25,11,3,2.0,"\mu3,11","[O2] Prop4.6(3), \ \Delta({\mu_{3,11} })={\nu_{5}}{\eta_{8}}{\mu_{3,9} }",0 0 0 0 1 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,11",2.0
25,11,4,2.0,\eta11\bar{\mu}12\sigma29,"[O2] Prop4.6(3), \ \Delta({\eta_{11}}{\bar{\mu}_{12}}{\sigma_{29}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 1 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta11\bar{\mu}12\sigma29,2.0
25,12,0,8.0,\xi12\sigma30,,,E (\xi_{12}\sigma_{30})=\xi_{13}\sigma_{31},1 0 0 0 0 0 0 0 0 0 0 0,"Lem12.14, \ H(\xi_{12})\equiv\sigma_{23} \mod 2\sigma_{23}",1 0 0 0 0 0 0 0 0 0 0 0,46 9,1 0 0 0 0 0 0 0 0 0 0 0,\xi12\sigma30,8.0
25,12,1,2.0,E K_{1},,,"[O] Prop4.3(1), \  \Delta(\kappa_{25})=E K_{1}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,111,0 1 0 0 0 0 0 0 0 0 0 0,E K_{1},2.0
25,12,2,2.0,\xi12\sigma30+\sigma12\nu^{*}19,,,,-2 0 0 0 0 0 0 0 0 0 0 0,"Lem12.14, \ H(\xi_{12})\equiv\sigma_{23} \mod 2\sigma_{23}",0 0 0 0 0 0 0 0 0 0 0 0,9 48,2 0 1 0 0 0 0 0 0 0 0 0,\sigma12\nu^{*}19,2.0
25,12,3,2.0,"\mu3,12",,,"E (\mu_{3,12})=\mu_{3,13}",0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,12",2.0
25,12,4,2.0,\eta12\bar{\mu}13\sigma30,,,E (\eta_{12}\bar{\mu}_{13}\sigma_{30})=\eta_{13}\bar{\mu}_{14}\sigma_{31},0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta12\bar{\mu}13\sigma30,2.0
25,13,0,8.0,\xi13\sigma31,,1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,1 0 0 0 0 0 0 0 0 0 0 0,\xi13\sigma31,8.0
25,13,1,2.0,"\mu3,13","[O3] Prop4.6(4), \ \Delta({\mu_{3,13} })=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,13",2.0
25,13,2,2.0,\eta13\bar{\mu}14\sigma31,"[O3] Prop4.6(4), \ \Delta({\eta_{13}}{\bar{\mu}_{14}}{\sigma_{31}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta13\bar{\mu}14\sigma31,2.0
25,14,0,8.0,\xi14\sigma32,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,1 0 0 0 0 0 0 0 0 0 0 0,\xi14\sigma32,8.0
25,14,1,2.0,"\mu3,14",,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,14",2.0
25,14,2,2.0,\eta14\bar{\mu}15\sigma32,,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta14\bar{\mu}15\sigma32,2.0
25,15,0,2.0,D_{1}\mu31,,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(5), \ H({D_{1}}{\mu_{31}})=4{\zeta_{29}}",4 0 0 0 0 0 0 0 0 0 0 0,112 12,1 0 0 0 0 0 0 0 0 0 0 0,D_{1}\mu31,2.0
25,15,1,8.0,\xi15\sigma33,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,0 1 0 0 0 0 0 0 0 0 0 0,\xi15\sigma33,8.0
25,15,2,2.0,"\mu3,15",,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 1 0 0 0 0 0 0 0 0 0,"\mu3,15",2.0
25,15,3,2.0,\eta15\bar{\mu}16\sigma33,,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 1 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 1 0 0 0 0 0 0 0 0,\eta15\bar{\mu}16\sigma33,2.0
25,16,0,2.0,B_{1}\mu32,,,,1 0 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(5), \ H({B_{1}}{\mu_{32}})={\eta_{31}}{\mu_{32}}",1 0 0 0 0 0 0 0 0 0 0 0,113 12,1 0 0 0 0 0 0 0 0 0 0 0,B_{1}\mu32,2.0
25,16,1,2.0,E D_{1}\mu32,,,"[O] Prop6.3(10), \ \Delta(\eta_{33}\mu_{34}) = ED_1\mu_{32}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,112 12,0 1 0 0 0 0 0 0 0 0 0 0,E D_{1}\mu32,2.0
25,16,2,8.0,\xi16\sigma34,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,0 0 1 0 0 0 0 0 0 0 0 0,\xi16\sigma34,8.0
25,16,3,2.0,"\mu3,16",,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,16",2.0
25,16,4,2.0,\eta16\bar{\mu}17\sigma34,,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta16\bar{\mu}17\sigma34,2.0
25,17,0,2.0,E B_{1}\mu33,,,"[O] Prop6.3(10), \ \Delta({\mu_{35}})={EB_{1}}{\mu_{33}}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,113 12,1 0 0 0 0 0 0 0 0 0 0 0,E B_{1}\mu33,2.0
25,17,1,8.0,\xi17\sigma35,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,0 1 0 0 0 0 0 0 0 0 0 0,\xi17\sigma35,8.0
25,17,2,2.0,"\mu3,17",,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 1 0 0 0 0 0 0 0 0 0,"\mu3,17",2.0
25,17,3,2.0,\eta17\bar{\mu}18\sigma35,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 1 0 0 0 0 0 0 0 0,\eta17\bar{\mu}18\sigma35,2.0
25,18,0,4.0,\xi18\sigma36,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,1 0 0 0 0 0 0 0 0 0 0 0,\xi18\sigma36,4.0
25,18,1,2.0,"\mu3,18",,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,18",2.0
25,18,2,2.0,\eta18\bar{\mu}19\sigma36,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta18\bar{\mu}19\sigma36,2.0
25,19,0,2.0,\xi19\sigma37,,,"[O1] Prop6.3(11), \ \Delta(\sigma_{39})=\xi_{19}\sigma_{37}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,46 9,1 0 0 0 0 0 0 0 0 0 0 0,\xi19\sigma37,2.0
25,19,1,2.0,"\mu3,19",,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,19",2.0
25,19,2,2.0,\eta19\bar{\mu}20\sigma37,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta19\bar{\mu}20\sigma37,2.0
25,20,0,2.0,"\mu3,20",,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,1 0 0 0 0 0 0 0 0 0 0 0,"\mu3,20",2.0
25,20,1,2.0,\eta20\bar{\mu}21\sigma38,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 1 0 0 0 0 0 0 0 0 0 0,\eta20\bar{\mu}21\sigma38,2.0
25,21,0,2.0,"\mu3,21",,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,1 0 0 0 0 0 0 0 0 0 0 0,"\mu3,21",2.0
25,21,1,2.0,\eta21\bar{\mu}22\sigma39,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 1 0 0 0 0 0 0 0 0 0 0,\eta21\bar{\mu}22\sigma39,2.0
25,22,0,2.0,"\mu3,22",,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,1 0 0 0 0 0 0 0 0 0 0 0,"\mu3,22",2.0
25,22,1,2.0,\eta22\bar{\mu}23\sigma40,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 1 0 0 0 0 0 0 0 0 0 0,\eta22\bar{\mu}23\sigma40,2.0
25,23,0,2.0,D_{2}\eta47,,,,0 1 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(6), \ H({D_{2}}{\eta_{47}})=4{\nu_{45}}",4 0 0 0 0 0 0 0 0 0 0 0,114 2,1 0 0 0 0 0 0 0 0 0 0 0,D_{2}\eta47,2.0
25,23,1,2.0,"\mu3,23",,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,23",2.0
25,23,2,2.0,\eta23\bar{\mu}24\sigma41,,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta23\bar{\mu}24\sigma41,2.0
25,24,0,2.0,B_{2}\eta48,,,,1 0 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(6), \ H({B_{2}}{\eta_{48}})={\eta_{47}^{2}}",1 0 0 0 0 0 0 0 0 0 0 0,115 2,1 0 0 0 0 0 0 0 0 0 0 0,B_{2}\eta48,2.0
25,24,1,2.0,E D_{2}\eta48,,,"[O] Prop6.3(13), \ \Delta({\eta_{49}^{2}})={ED_{2}}{\eta_{48}}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,114 2,0 1 0 0 0 0 0 0 0 0 0 0,E D_{2}\eta48,2.0
25,24,2,2.0,"\mu3,24",,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 1 0 0 0 0 0 0 0 0 0,"\mu3,24",2.0
25,24,3,2.0,\eta24\bar{\mu}25\sigma42,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 1 0 0 0 0 0 0 0 0,\eta24\bar{\mu}25\sigma42,2.0
25,25,0,2.0,E B_{2}\eta49,,,"[O] Prop6.3(13), \ \Delta({\eta_{51}})={EB_{2}}{\eta_{49}}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,115 2,1 0 0 0 0 0 0 0 0 0 0 0,E B_{2}\eta49,2.0
25,25,1,2.0,"\mu3,25",,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,25",2.0
25,25,2,2.0,\eta25\bar{\mu}26\sigma43,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta25\bar{\mu}26\sigma43,2.0
25,26,0,inf,\Delta(\iota53),,,,0 0 0 0 0 0 0 0 0 0 0 0,"[T] Prop2.7, \ H(\Delta(\iota_{53}))=\pm 2\iota_{51}",2 0 0 0 0 0 0 0 0 0 0 0,116,1 0 0 0 0 0 0 0 0 0 0 0,\Delta(\iota53),inf
25,26,1,2.0,"\mu3,26",,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,103,0 1 0 0 0 0 0 0 0 0 0 0,"\mu3,26",2.0
25,26,2,2.0,\eta26\bar{\mu}27\sigma44,,,,0 1 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta26\bar{\mu}27\sigma44,2.0
25,27,0,2.0,"\mu3,27",,,,,,0 0 0 0 0 0 0 0 0 0 0 0,103,1 0 0 0 0 0 0 0 0 0 0 0,"\mu3,27",2.0
25,27,1,2.0,\eta27\bar{\mu}28\sigma45,,,,,,0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 1 0 0 0 0 0 0 0 0 0 0,\eta27\bar{\mu}28\sigma45,2.0
25,,2,,,,,,,,,,,,
26,2,0,4.0,\eta2\phi',,,"[O1] (8.2), \ \Delta({\phi''})=\pm{\eta_{2}}{\phi'} + other",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 102,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\phi',4.0
26,2,1,2.0,\eta2\nu'\epsilon6\kappa14,,,"[O1] Prop6.4(1), \ \Delta({\nu_{5}}{\varepsilon_{8}}{\kappa_{16}})={\eta_{2}}{\nu'}{\varepsilon_{6}}{\kappa_{14}}",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,2 3 10 23,0 1 0 0 0 0 0 0 0 0 0 0,\eta2\nu'\epsilon6\kappa14,2.0
26,2,2,2.0,\eta2^2\bar{\mu}4\sigma21,,,"[T] Lem12.4, \ {\eta_{3}^{2}}{\bar{\mu}_{5}}=2{\bar{\mu}{'}}",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 1 0 0 0 0 0 0 0 0,2 2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta2^2\bar{\mu}4\sigma21,2.0
26,2,3,2.0,"\eta2\mu3,3",,,,0 0 0 1 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,2 103,0 0 0 1 0 0 0 0 0 0 0 0,"\eta2\mu3,3",2.0
26,3,0,4.0,\bar{\mu}'\sigma22,,,,0 0 0 0 0 0 1 0 0 0 0 0,"[O] Prop6.2(1), \ H({\bar{\mu}{'}}{\sigma_{22}})={\bar{\mu}_{5}}{\sigma_{22}}",0 1 0 0 0 0 0 0 0 0 0 0,49 9,1 0 0 0 0 0 0 0 0 0 0 0,\bar{\mu}'\sigma22,4.0
26,3,1,2.0,\nu'\phi6,,,,0 0 0 0 0 0 0 1 0 0 0 0,"[O] Prop6.2(1), \ H({\nu'}{\phi_{6}})\equiv{\delta_{5}} \mod \overline{\mu}_5 \sigma_{22}",1 1 0 0 0 0 0 0 0 0 0 0,3 76,0 1 0 0 0 0 0 0 0 0 0 0,\nu'\phi6,2.0
